,LATB,LNGB,price
4422,22.87229,108.300408,8121
4423,22.851447,108.328488,10356
4424,22.814783,108.30451200000002,10775
4425,22.869875,108.298567,8476
4426,22.870407,108.310797,8452
4427,22.840009,108.285637,8032
4428,22.842675,108.281502,11017
4429,22.820309,108.290729,12176
4430,22.843847,108.276514,9096
4431,22.863549,108.23552,8468
4432,22.820309,108.290729,10220
4433,22.873644,108.299131,10108
4434,22.869875,108.298567,8924
4435,22.820309,108.290729,9888
4436,22.836128,108.235068,9053
4437,22.85998,108.320793,7857
4438,22.86861,108.25498,9278
4439,22.845786,108.310674,9916
4440,22.830001,108.218558,3000
4441,22.854912,108.265283,10658
4442,22.836624,108.232807,9773
4443,22.85126,108.289312,11978
4444,22.836128,108.235068,12318
4445,22.845967,108.23348,10864
4446,22.885607,108.293978,8272
4447,22.848126,108.257028,6374
4448,22.865986,108.291288,3945
4449,22.86861,108.25498,8427
4450,22.839608,108.307401,11478
4451,22.86001,108.30648,8889
4452,22.86861,108.25498,14021
4453,22.85998,108.320793,8879
4454,22.87229,108.300408,10992
4455,22.812105,108.303485,10528
4456,22.819694,108.311386,6747
4457,22.86861,108.25498,11515
4458,22.820198,108.291112,11573
4459,22.849864,108.308999,9383
4460,22.86861,108.25498,9010
4461,22.87229,108.300408,10151
4462,22.845786,108.310674,9255
4463,22.851447,108.328488,9580
4464,22.816326,108.304628,8427
4465,22.86861,108.25498,8971
4466,22.870055,108.339827,10021
4467,22.835663,108.293221,12301
4468,22.85326,108.220585,7752
4469,22.851716,108.331651,11411
4470,22.837582,108.254621,10546
4471,22.832417,108.301009,10392
4472,22.85915,108.277937,9103
4473,22.840009,108.285637,8098
4474,22.820309,108.290729,10277
4475,22.814783,108.30451200000002,11590
4476,22.820309,108.290729,9389
4477,22.851447,108.328488,9484
4478,22.836128,108.235068,9529
4479,22.86861,108.25498,8971
4480,22.836128,108.235068,9005
4481,22.873644,108.299131,9247
4482,22.839608,108.307401,11205
4483,22.83815,108.232983,10337
4484,22.869247,108.29463,8592
4485,22.827251,108.198603,8336
4486,22.840575,108.253855,9081
4487,22.835663,108.293221,9958
4488,22.87229,108.300408,9023
4489,22.873644,108.299131,10215
4490,22.869875,108.298567,8590
4491,22.835663,108.293221,9931
4492,22.832417,108.301009,10276
4493,22.869875,108.298567,8807
4494,22.840947,108.290645,11497
4495,22.870055,108.339827,10349
4496,22.885607,108.293978,9570
4497,22.813198,108.300122,10652
4498,22.83815,108.232983,8947
4499,22.851716,108.331651,8562
4500,22.873644,108.299131,10000
4501,22.836128,108.235068,9877
4502,22.85998,108.320793,8750
4503,22.85998,108.320793,7590
4504,22.859018,108.329493,9675
4505,22.840947,108.290645,11021
4506,22.842675,108.281502,10667
4507,22.820198,108.291112,9217
4508,22.831731,108.287411,9662
4509,22.885607,108.293978,9048
4510,22.851447,108.328488,10793
4511,22.814783,108.30451200000002,11367
4512,22.840575,108.253855,8984
4513,22.863549,108.23552,8982
4514,22.865852,108.314968,8898
4515,22.840947,108.290645,13656
4516,22.885857,108.289951,3838
4517,22.851716,108.331651,9161
4518,22.838343,108.205318,7495
4519,22.827251,108.198603,7768
4520,22.814783,108.30451200000002,11668
4521,22.870524,108.314164,8547
4522,22.851716,108.331651,8782
4523,22.814783,108.30451200000002,10866
4524,22.836128,108.235068,8934
4525,22.820309,108.290729,10166
4526,22.835663,108.293221,11935
4527,22.827251,108.198603,7768
4528,22.814783,108.30451200000002,11668
4529,22.870524,108.314164,8547
4530,22.851716,108.331651,8782
4531,22.863549,108.23552,9032
4532,22.842675,108.281502,9651
4533,22.849864,108.308999,11860
4534,22.834808,108.22904,4066
4535,22.842675,108.281502,9800
4536,22.870524,108.314164,9894
4537,22.865852,108.314968,9375
4538,22.836128,108.235068,10269
4539,22.866488,108.319602,5981
4540,22.893859,108.303449,13149
4541,22.838696,108.254619,9827
4542,22.847896,108.329798,9494
4543,22.870524,108.314164,10078
4544,22.860141,108.226313,8184
4545,22.851447,108.328488,11923
4546,22.85126,108.289312,11538
4547,22.843847,108.276514,8427
4548,22.830711,108.304388,7883
4549,22.853718,108.22243600000002,3933
4550,22.853481,108.325118,8929
4551,22.839608,108.307401,12018
4552,22.813198,108.300122,10455
4553,22.814783,108.30451200000002,11864
4554,22.820198,108.291112,10225
4555,22.826351000000006,108.301689,8261
4556,22.85915,108.277937,8416
4557,22.854391,108.274929,11168
4558,22.817255,108.313729,8452
4559,22.835663,108.293221,9901
4560,22.85326,108.220585,10088
4561,22.836624,108.232807,8523
4562,22.84109,108.289551,9896
4563,22.851447,108.328488,10263
4564,22.873644,108.299131,10000
4565,22.88413,108.316787,8887
4566,22.846252,108.289466,9806
4567,22.865986,108.291288,3444
4568,22.851716,108.331651,10262
4569,22.817108,108.305275,9149
4570,22.851716,108.331651,9001
4571,22.851716,108.331651,8730
4572,22.868111,108.239332,9020
4573,22.893859,108.303449,7159
4574,22.848957,108.274395,3793
4575,22.844138,108.231849,8025
4576,22.854912,108.265283,11698
4577,22.831731,108.287411,8711
4578,22.840947,108.290645,13974
4579,22.84109,108.289551,11042
4580,22.820309,108.290729,10153
4581,22.845961,108.234699,11591
4582,22.84109,108.289551,9896
4583,22.820198,108.291112,10112
4584,22.840679,108.288377,14130
4585,22.885607,108.293978,10290
4586,22.84109,108.289551,9896
4587,22.86861,108.25498,11169
4588,22.836128,108.235068,10777
4589,22.844138,108.231849,9877
4590,22.820309,108.290729,10112
4591,22.85126,108.289312,10492
4592,22.87229,108.300408,9023
4593,22.839436,108.208248,6957
4594,22.840009,108.285637,8207
4595,22.838078,108.297134,8936
4596,22.818799,108.28953,4753
4597,22.842675,108.281502,9667
4598,22.885607,108.293978,8865
4599,22.835663,108.293221,9946
4600,22.816326,108.304628,8571
4601,22.869875,108.298567,8220
4602,22.839608,108.307401,11232
4603,22.820309,108.290729,9607
4604,22.881269,108.314301,8158
4605,22.85998,108.320793,8917
4606,22.836357,108.290703,10291
4607,22.86861,108.25498,8330
4608,22.873644,108.299131,11290
4609,22.869875,108.298567,8455
4610,22.860141,108.226313,7740
4611,22.85126,108.289312,10938
4612,22.847748,108.289745,10569
4613,22.820198,108.291112,8539
4614,22.826749,108.28811,8015
4615,22.82502,108.299689,8576
4616,22.848339000000006,108.310773,6512
4617,22.85998,108.320793,9512
4618,22.856234,108.305686,10374
4619,22.820309,108.290729,10577
4620,22.884974,108.287282,4045
4621,22.854912,108.265283,9574
4622,22.832417,108.301009,12543
4623,22.817108,108.305275,10996
4624,22.816326,108.304628,9223
4625,22.863549,108.23552,8081
4626,22.846252,108.289466,11040
4627,22.869898000000006,108.307799,8118
4628,22.84109,108.289551,12292
4629,22.84405,108.224796,4158
4630,22.849978,108.295582,8531
4631,22.831731,108.287411,10025
4632,22.823987,108.304565,11624
4633,22.840575,108.253855,9980
4634,22.831488,108.211701,7959
4635,22.83815,108.232983,10674
4636,22.846252,108.289466,11047
4637,22.859018,108.329493,10638
4638,22.84109,108.289551,9896
4639,22.829723,108.285942,10334
4640,22.837582,108.254621,9233
4641,22.846252,108.289466,10377
4642,22.865852,108.314968,7241
4643,22.812105,108.303485,8930
4644,22.865852,108.314968,8780
4645,22.835663,108.293221,13733
4646,22.835816,108.296093,8261
4647,22.851716,108.331651,11403
4648,22.854391,108.274929,12057
4649,22.839277,108.289036,9184
4650,22.829723,108.285942,10674
4651,22.823521,108.31911200000002,10467
4652,22.824437,108.316694,12947
4653,22.870524,108.314164,10510
4654,22.845967,108.23348,10140
4655,22.842675,108.281502,10800
4656,22.856234,108.305686,9241
4657,22.845786,108.310674,10158
4658,22.846636,108.330638,10000
4659,22.85126,108.289312,11771
4660,22.820198,108.291112,10112
4661,22.836624,108.232807,8523
4662,22.88413,108.316787,7575
4663,22.817108,108.305275,10889
4664,22.839436,108.208248,9728
4665,22.853718,108.22243600000002,3895
4666,22.820309,108.290729,10112
4667,22.826749,108.28811,10367
4668,22.866319,108.274028,7471
4669,22.838696,108.254619,10762
4670,22.816954,108.310308,9569
4671,22.834586,108.232748,15850
4672,22.83815,108.232983,12708
4673,22.885607,108.293978,9382
4674,22.851716,108.331651,10563
4675,22.851716,108.331651,10647
4676,22.846636,108.330638,10095
4677,22.820198,108.291112,8876
4678,22.870055,108.339827,9551
4679,22.83815,108.232983,11724
4680,22.885092,108.289993,3845
4681,22.842905,108.224702,3702
4682,22.857179,108.327775,9606
4683,22.820309,108.290729,10562
4684,22.828402,108.209769,7770
4685,22.834808,108.22904,4100
4686,22.845961,108.234699,10341
4687,22.885607,108.293978,9230
4688,22.889554,108.28683,4237
4689,22.853718,108.22243600000002,3708
4690,22.869247,108.29463,10316
4691,22.893859,108.303449,14611
4692,22.820198,108.291112,10522
4693,22.826351000000006,108.301689,9039
4694,22.836128,108.235068,9821
4695,22.893859,108.303449,14050
4696,22.88413,108.316787,9943
4697,22.869875,108.298567,11302
4698,22.820198,108.291112,9778
4699,22.846636,108.330638,10748
4700,22.84405,108.224796,4270
4701,22.863549,108.23552,8981
4702,22.826749,108.28811,9065
4703,22.840009,108.285637,8996
4704,22.86861,108.25498,8074
4705,22.873644,108.299131,10215
4706,22.870055,108.339827,10124
4707,22.84374,108.233738,4348
4708,22.864921,108.303097,10793
4709,22.881269,108.314301,8444
4710,22.835663,108.293221,10012
4711,22.84109,108.289551,9896
4712,22.840947,108.290645,14653
4713,22.851716,108.331651,11023
4714,22.86861,108.25498,9625
4715,22.866488,108.319602,5731
4716,22.820309,108.290729,10225
4717,22.834808,108.22904,4000
4718,22.869247,108.29463,10316
4719,22.820309,108.290729,10225
4720,22.839608,108.307401,12754
4721,22.845786,108.310674,9029
4722,22.885857,108.289951,4167
4723,22.853718,108.22243600000002,3750
4724,22.873644,108.299131,9703
4725,22.840009,108.285637,8671
4726,22.843847,108.276514,8687
4727,22.85998,108.320793,8977
4728,22.838696,108.254619,8704
4729,22.840947,108.290645,12852
4730,22.836624,108.232807,8409
4731,22.856234,108.305686,9976
4732,22.839508,108.312847,11979
4733,22.85126,108.289312,10656
4734,22.869898000000006,108.307799,6824
4735,22.84374,108.233738,3889
4736,22.838343,108.205318,8225
4737,22.868111,108.239332,8575
4738,22.881269,108.314301,8879
4739,22.840575,108.253855,9105
4740,22.834808,108.22904,4000
4741,22.87229,108.300408,9926
4742,22.835663,108.293221,11012
4743,22.837582,108.254621,8591
4744,22.835663,108.293221,10823
4745,22.840009,108.285637,8238
4746,22.885607,108.293978,9435
4747,22.851716,108.331651,9535
4748,22.836128,108.235068,11715
4749,22.870524,108.314164,10763
4750,22.85551,108.2425,9641
4751,22.820198,108.291112,9888
4752,22.866488,108.319602,9145
4753,22.870524,108.314164,9581
4754,22.885607,108.293978,9048
4755,22.873644,108.299131,10992
4756,22.845967,108.23348,10109
4757,22.840575,108.253855,8627
4758,22.851716,108.331651,9692
4759,22.864921,108.303097,11788
4760,22.85126,108.289312,12473
4761,22.845786,108.310674,7928
4762,22.820198,108.291112,10112
4763,22.847259,108.288125,13131
4764,22.85998,108.320793,9277
4765,22.835663,108.293221,12188
4766,22.85326,108.220585,8217
4767,22.845961,108.234699,9551
4768,22.814783,108.30451200000002,10184
4769,22.84109,108.289551,9896
4770,22.839608,108.307401,10596
4771,22.820309,108.290729,9778
4772,22.873644,108.299131,9570
4773,22.816326,108.304628,8989
4774,22.87229,108.300408,10291
4775,22.816326,108.304628,8738
4776,22.85915,108.277937,8384
4777,22.838078,108.297134,9165
4778,22.865852,108.314968,8211
4779,22.816326,108.304628,9333
4780,22.826786,108.288591,6667
4781,22.85126,108.289312,11579
4782,22.873644,108.299131,9140
4783,22.847748,108.289745,11855
4784,22.838343,108.205318,9412
4785,22.820309,108.290729,9825
4786,22.893859,108.303449,13368
4787,22.851716,108.331651,9672
4788,22.885857,108.289951,3902
4789,22.820309,108.290729,10851
4790,22.820309,108.290729,11107
4791,22.820309,108.290729,9716
4792,22.869984,108.253853,11104
4793,22.885092,108.289993,4129
4794,22.836128,108.235068,10753
4795,22.839608,108.307401,12218
4796,22.820309,108.290729,10699
4797,22.85915,108.277937,8790
4798,22.840575,108.253855,9081
4799,22.86003,108.33211599999998,10910
4800,22.816326,108.304628,10000
4801,22.851447,108.328488,10990
4802,22.837582,108.254621,9528
4803,22.851716,108.331651,9700
4804,22.816326,108.304628,8952
4805,22.820309,108.290729,9556
4806,22.816326,108.304628,9101
4807,22.837582,108.254621,10176
4808,22.85126,108.289312,12295
4809,22.869247,108.29463,10353
4810,22.865852,108.314968,8580
4811,22.845967,108.23348,10412
4812,22.840009,108.285637,8375
4813,22.856234,108.305686,9428
4814,22.835663,108.293221,11682
4815,22.817108,108.305275,11286
4816,22.836624,108.232807,8295
4817,22.870524,108.314164,9331
4818,22.869247,108.29463,8248
4819,22.893859,108.303449,13500
4820,22.854912,108.265283,9788
4821,22.866586,108.322844,7867
4822,22.826749,108.28811,9608
4823,22.838696,108.254619,10142
4824,22.851716,108.331651,8084
4825,22.832417,108.301009,12043
4826,22.88413,108.316787,8455
4827,22.86861,108.25498,12220
4828,22.853718,108.22243600000002,3474
4829,22.885857,108.289951,4091
4830,22.869247,108.29463,9095
4831,22.814783,108.30451200000002,10624
4832,22.884974,108.287282,4065
4833,22.82828,108.20841,7753
4834,22.850772,108.310121,8115
4835,22.870055,108.339827,13233
4836,22.826749,108.28811,9508
4837,22.816326,108.304628,9048
4838,22.873644,108.299131,10000
4839,22.869247,108.29463,10211
4840,22.86861,108.25498,9996
4841,22.831731,108.287411,9944
4842,22.845225,108.287764,10820
4843,22.836128,108.235068,10189
4844,22.873644,108.299131,10606
4845,22.85126,108.289312,13115
4846,22.820309,108.290729,10371
4847,22.820198,108.291112,8983
4848,22.870524,108.314164,10004
4849,22.870524,108.314164,10004
4850,22.840947,108.290645,11463
4851,22.851716,108.331651,9916
4852,22.851447,108.328488,9580
4853,22.856234,108.305686,9040
4854,22.845967,108.23348,9186
4855,22.814783,108.30451200000002,10289
4856,22.840947,108.290645,11246
4857,22.851447,108.328488,8927
4858,22.863549,108.23552,8919
4859,22.870055,108.339827,10244
4860,22.873644,108.299131,9091
4861,22.856234,108.305686,9241
4862,22.856234,108.305686,9976
4863,22.870524,108.314164,9654
4864,22.87229,108.300408,9700
4865,22.859554,108.279008,9295
4866,22.838696,108.254619,8816
4867,22.851716,108.331651,8013
4868,22.835663,108.293221,10947
4869,22.851447,108.328488,9253
4870,22.863549,108.23552,8703
4871,22.854912,108.265283,9788
4872,22.845786,108.310674,8439
4873,22.869984,108.253853,10086
4874,22.85915,108.277937,8983
4875,22.851716,108.331651,10893
4876,22.820309,108.290729,10449
4877,22.869875,108.298567,9608
4878,22.85998,108.320793,8195
4879,22.820198,108.291112,9444
4880,22.863549,108.23552,7903
4881,22.820309,108.290729,11572
4882,22.877407,108.298328,9082
4883,22.856234,108.305686,10922
4884,22.817108,108.305275,10000
4885,22.838696,108.254619,10044
4886,22.823987,108.304565,11624
4887,22.85291,108.3267,8215
4888,22.884974,108.287282,4065
4889,22.840575,108.253855,10833
4890,22.870524,108.314164,10164
4891,22.865852,108.314968,9211
4892,22.869247,108.29463,8927
4893,22.813198,108.300122,10356
4894,22.87229,108.300408,9252
4895,22.851447,108.328488,8440
4896,22.85998,108.320793,8917
4897,22.862069,108.310629,8889
4898,22.884039,108.277498,4655
4899,22.838696,108.254619,9985
4900,22.837382,108.305034,10311
4901,22.838696,108.254619,10038
4902,22.839436,108.208248,8299
4903,22.855312,108.240532,9613
4904,22.873644,108.299131,10000
4905,22.840947,108.290645,11680
4906,22.851716,108.331651,9989
4907,22.835663,108.293221,10021
4908,22.840272,108.321573,9516
4909,22.842675,108.281502,9746
4910,22.826749,108.28811,9676
4911,22.857179,108.327775,9510
4912,22.816326,108.304628,9888
4913,22.816326,108.304628,8427
4914,22.885607,108.293978,13671
4915,22.847896,108.329798,10021
4916,22.84109,108.289551,10000
4917,22.885607,108.293978,9322
4918,22.814783,108.30451200000002,11759
4919,22.851716,108.331651,9916
4920,22.851716,108.331651,10239
4921,22.851716,108.331651,8858
4922,22.840947,108.290645,12844
4923,22.870524,108.314164,9061
4924,22.820198,108.291112,10000
4925,22.870055,108.339827,11120
4926,22.856234,108.305686,9069
4927,22.846636,108.330638,8846
4928,22.873644,108.299131,10000
4929,22.836357,108.290703,10870
4930,22.832417,108.301009,12589
4931,22.873644,108.299131,9462
4932,22.853718,108.22243600000002,3708
4933,22.817108,108.305275,10399
4934,22.820198,108.291112,10225
4935,22.812105,108.303485,10607
4936,22.838467,108.234652,10459
4937,22.842675,108.281502,9778
4938,22.885092,108.289993,4494
4939,22.881269,108.314301,9096
4940,22.816326,108.304628,8427
4941,22.854912,108.265283,9788
4942,22.86861,108.25498,8458
4943,22.84109,108.289551,10521
4944,22.814783,108.30451200000002,10499
4945,22.84109,108.289551,10938
4946,22.870055,108.339827,9785
4947,22.865852,108.314968,7750
4948,22.820198,108.291112,8764
4949,22.826749,108.28811,8166
4950,22.843835,108.226446,10106
4951,22.865852,108.314968,7826
4952,22.820198,108.291112,8764
4953,22.820198,108.291112,8989
4954,22.84109,108.289551,10417
4955,22.838467,108.234652,10260
4956,22.840947,108.290645,11134
4957,22.839608,108.307401,11478
4958,22.820487,108.32075,10675
4959,22.841488,108.255073,8776
4960,22.86003,108.33211599999998,10333
4961,22.884974,108.287282,3933
4962,22.844138,108.231849,9756
4963,22.885607,108.293978,8877
4964,22.856234,108.305686,11551
4965,22.881269,108.314301,8090
4966,22.88413,108.316787,8452
4967,22.820309,108.290729,11020
4968,22.820198,108.291112,8539
4969,22.870055,108.339827,10668
4970,22.88413,108.316787,8352
4971,22.820309,108.290729,9658
4972,22.85998,108.320793,9037
4973,22.8477,108.272879,5647
4974,22.567988,113.121078,10202
4975,22.558712,113.151433,9099
4976,22.560932,113.093939,7222
4977,22.59613,113.168128,10556
4978,22.599597,113.149591,9195
4979,22.599597,113.149591,10408
4980,22.59613,113.168128,9701
4981,22.567782,113.108202,9494
4982,22.567782,113.108202,10393
4983,22.59613,113.168128,10265
4984,22.59613,113.168128,9896
4985,22.576325,113.09693,11837
4986,22.559584,113.11681000000002,10000
4987,22.560932,113.093939,7845
4988,22.576125,113.122319,8298
4989,22.59613,113.168128,10418
4990,22.599597,113.149591,8280
4991,22.578025,113.108619,6461
4992,22.560932,113.093939,6237
4993,22.59613,113.168128,10380
4994,22.567782,113.108202,9903
4995,22.574169,113.119652,6643
4996,22.561452,113.122758,10526
4997,22.576125,113.122319,8436
4998,22.576125,113.122319,6822
4999,22.561452,113.122758,10256
5000,22.576125,113.122319,6922
5001,22.570211,113.116396,10303
5002,22.600815,113.126684,9779
5003,22.583816,113.108944,8500
5004,22.560932,113.093939,6931
5005,22.59613,113.168128,10392
5006,22.59613,113.168128,10550
5007,22.560932,113.093939,7865
5008,22.559584,113.11681000000002,11446
5009,22.59613,113.168128,9907
5010,22.561452,113.122758,10390
5011,22.576325,113.09693,9914
5012,22.59613,113.168128,8947
5013,22.570211,113.116396,9219
5014,22.59613,113.168128,9520
5015,22.575939,113.120551,7209
5016,22.59613,113.168128,10347
5017,22.59613,113.168128,10361
5018,22.560932,113.093939,9243
5019,22.560932,113.093939,8455
5020,22.570211,113.116396,11176
5021,22.576125,113.122319,7498
5022,22.570211,113.116396,10543
5023,22.580713,113.103214,9356
5024,22.576325,113.09693,10200
5025,22.571608,113.095795,9694
5026,22.59613,113.168128,10667
5027,22.59613,113.168128,10300
5028,22.59613,113.168128,10427
5029,22.578025,113.108619,6460
5030,22.59613,113.168128,10364
5031,22.59613,113.168128,10339
5032,22.59613,113.168128,10427
5033,22.567988,113.121078,10202
5034,22.558712,113.151433,9099
5035,22.560932,113.093939,7222
5036,22.59613,113.168128,10556
5037,22.599597,113.149591,9195
5038,22.599597,113.149591,10408
5039,22.59613,113.168128,9701
5040,22.567782,113.108202,9494
5041,22.567782,113.108202,10393
5042,22.59613,113.168128,10265
5043,22.59613,113.168128,9896
5044,22.576325,113.09693,11837
5045,22.559584,113.11681000000002,10000
5046,22.560932,113.093939,7845
5047,22.576125,113.122319,8298
5048,22.59613,113.168128,10418
5049,22.599597,113.149591,8280
5050,22.578025,113.108619,6461
5051,22.560932,113.093939,6237
5052,22.59613,113.168128,10380
5053,22.567782,113.108202,9903
5054,22.574169,113.119652,6643
5055,22.561452,113.122758,10526
5056,22.576125,113.122319,8436
5057,22.576125,113.122319,6822
5058,22.561452,113.122758,10256
5059,22.576125,113.122319,6922
5060,22.570211,113.116396,10303
5061,22.600815,113.126684,9779
5062,22.583816,113.108944,8500
5063,22.560932,113.093939,6931
5064,22.59613,113.168128,10392
5065,22.59613,113.168128,10550
5066,22.560932,113.093939,7865
5067,22.559584,113.11681000000002,11446
5068,22.59613,113.168128,9907
5069,22.561452,113.122758,10390
5070,22.576325,113.09693,9914
5071,22.59613,113.168128,8947
5072,22.570211,113.116396,9219
5073,22.59613,113.168128,9520
5074,22.575939,113.120551,7209
5075,22.59613,113.168128,10347
5076,22.59613,113.168128,10361
5077,22.560932,113.093939,9243
5078,22.560932,113.093939,8455
5079,22.570211,113.116396,11176
5080,22.576125,113.122319,7498
5081,22.570211,113.116396,10543
5082,22.580713,113.103214,9356
5083,22.576325,113.09693,10200
5084,22.571608,113.095795,9694
5085,22.59613,113.168128,10667
5086,22.59613,113.168128,10300
5087,22.59613,113.168128,10427
5088,22.578025,113.108619,6460
5089,22.59613,113.168128,10364
5090,22.59613,113.168128,10339
5091,22.59613,113.168128,10427
5092,22.567988,113.121078,10202
5093,22.558712,113.151433,9099
5094,22.560932,113.093939,7222
5095,22.59613,113.168128,10556
5096,22.599597,113.149591,9195
5097,22.599597,113.149591,10408
5098,22.59613,113.168128,9701
5099,22.567782,113.108202,9494
5100,22.567782,113.108202,10393
5101,22.59613,113.168128,10265
5102,22.59613,113.168128,9896
5103,22.576325,113.09693,11837
5104,22.559584,113.11681000000002,10000
5105,22.560932,113.093939,7845
5106,22.576125,113.122319,8298
5107,22.59613,113.168128,10418
5108,22.599597,113.149591,8280
5109,22.578025,113.108619,6461
5110,22.560932,113.093939,6237
5111,22.59613,113.168128,10380
5112,22.567782,113.108202,9903
5113,22.574169,113.119652,6643
5114,22.561452,113.122758,10526
5115,22.576125,113.122319,8436
5116,22.576125,113.122319,6822
5117,22.561452,113.122758,10256
5118,22.576125,113.122319,6922
5119,22.570211,113.116396,10303
5120,22.600815,113.126684,9779
5121,22.583816,113.108944,8500
5122,22.560932,113.093939,6931
5123,22.59613,113.168128,10392
5124,22.59613,113.168128,10550
5125,22.560932,113.093939,7865
5126,22.559584,113.11681000000002,11446
5127,22.59613,113.168128,9907
5128,22.561452,113.122758,10390
5129,22.576325,113.09693,9914
5130,22.59613,113.168128,8947
5131,22.570211,113.116396,9219
5132,22.59613,113.168128,9520
5133,22.575939,113.120551,7209
5134,22.59613,113.168128,10347
5135,22.59613,113.168128,10361
5136,22.560932,113.093939,9243
5137,22.560932,113.093939,8455
5138,22.570211,113.116396,11176
5139,22.576125,113.122319,7498
5140,22.570211,113.116396,10543
5141,22.580713,113.103214,9356
5142,22.576325,113.09693,10200
5143,22.571608,113.095795,9694
5144,22.59613,113.168128,10667
5145,22.59613,113.168128,10300
5146,22.59613,113.168128,10427
5147,22.578025,113.108619,6460
5148,22.59613,113.168128,10364
5149,22.59613,113.168128,10339
5150,22.59613,113.168128,10427
5151,22.567988,113.121078,10202
5152,22.558712,113.151433,9099
5153,22.560932,113.093939,7222
5154,22.59613,113.168128,10556
5155,22.599597,113.149591,9195
5156,22.599597,113.149591,10408
5157,22.59613,113.168128,9701
5158,22.567782,113.108202,9494
5159,22.567782,113.108202,10393
5160,22.59613,113.168128,10265
5161,22.59613,113.168128,9896
5162,22.576325,113.09693,11837
5163,22.559584,113.11681000000002,10000
5164,22.560932,113.093939,7845
5165,22.576125,113.122319,8298
5166,22.59613,113.168128,10418
5167,22.599597,113.149591,8280
5168,22.578025,113.108619,6461
5169,22.560932,113.093939,6237
5170,22.59613,113.168128,10380
5171,22.567782,113.108202,9903
5172,22.574169,113.119652,6643
5173,22.561452,113.122758,10526
5174,22.576125,113.122319,8436
5175,22.576125,113.122319,6822
5176,22.561452,113.122758,10256
5177,22.576125,113.122319,6922
5178,22.570211,113.116396,10303
5179,22.600815,113.126684,9779
5180,22.583816,113.108944,8500
5181,22.560932,113.093939,6931
5182,22.59613,113.168128,10392
5183,22.59613,113.168128,10550
5184,22.560932,113.093939,7865
5185,22.559584,113.11681000000002,11446
5186,22.59613,113.168128,9907
5187,22.561452,113.122758,10390
5188,22.576325,113.09693,9914
5189,22.59613,113.168128,8947
5190,22.570211,113.116396,9219
5191,22.59613,113.168128,9520
5192,22.575939,113.120551,7209
5193,22.59613,113.168128,10347
5194,22.59613,113.168128,10361
5195,22.560932,113.093939,9243
5196,22.560932,113.093939,8455
5197,22.570211,113.116396,11176
5198,22.576125,113.122319,7498
5199,22.570211,113.116396,10543
5200,22.580713,113.103214,9356
5201,22.576325,113.09693,10200
5202,22.571608,113.095795,9694
5203,22.59613,113.168128,10667
5204,22.59613,113.168128,10300
5205,22.59613,113.168128,10427
5206,22.578025,113.108619,6460
5207,22.59613,113.168128,10364
5208,22.59613,113.168128,10339
5209,22.59613,113.168128,10427
5210,22.567988,113.121078,10202
5211,22.558712,113.151433,9099
5212,22.560932,113.093939,7222
5213,22.59613,113.168128,10556
5214,22.599597,113.149591,9195
5215,22.599597,113.149591,10408
5216,22.59613,113.168128,9701
5217,22.567782,113.108202,9494
5218,22.567782,113.108202,10393
5219,22.59613,113.168128,10265
5220,22.59613,113.168128,9896
5221,22.576325,113.09693,11837
5222,22.559584,113.11681000000002,10000
5223,22.560932,113.093939,7845
5224,22.576125,113.122319,8298
5225,22.59613,113.168128,10418
5226,22.599597,113.149591,8280
5227,22.578025,113.108619,6461
5228,22.560932,113.093939,6237
5229,22.59613,113.168128,10380
5230,22.567782,113.108202,9903
5231,22.574169,113.119652,6643
5232,22.561452,113.122758,10526
5233,22.576125,113.122319,8436
5234,22.576125,113.122319,6822
5235,22.561452,113.122758,10256
5236,22.576125,113.122319,6922
5237,22.570211,113.116396,10303
5238,22.600815,113.126684,9779
5239,22.583816,113.108944,8500
5240,22.560932,113.093939,6931
5241,22.59613,113.168128,10392
5242,22.59613,113.168128,10550
5243,22.560932,113.093939,7865
5244,22.559584,113.11681000000002,11446
5245,22.59613,113.168128,9907
5246,22.561452,113.122758,10390
5247,22.576325,113.09693,9914
5248,22.59613,113.168128,8947
5249,22.570211,113.116396,9219
5250,22.59613,113.168128,9520
5251,22.575939,113.120551,7209
5252,22.59613,113.168128,10347
5253,22.59613,113.168128,10361
5254,22.560932,113.093939,9243
5255,22.560932,113.093939,8455
5256,22.570211,113.116396,11176
5257,22.576125,113.122319,7498
5258,22.570211,113.116396,10543
5259,22.580713,113.103214,9356
5260,22.576325,113.09693,10200
5261,22.571608,113.095795,9694
5262,22.59613,113.168128,10667
5263,22.59613,113.168128,10300
5264,22.59613,113.168128,10427
5265,22.578025,113.108619,6460
5266,22.59613,113.168128,10364
5267,22.59613,113.168128,10339
5268,22.59613,113.168128,10427
5269,22.567988,113.121078,10202
5270,22.558712,113.151433,9099
5271,22.560932,113.093939,7222
5272,22.59613,113.168128,10556
5273,22.599597,113.149591,9195
5274,22.599597,113.149591,10408
5275,22.59613,113.168128,9701
5276,22.562529,113.084923,6029
5277,22.599374,113.168669,10394
5278,22.599374,113.168669,10394
5279,22.568464,113.111858,8401
5280,22.565524,113.114259,10800
5281,22.588164000000006,113.18053799999998,10753
5282,22.588164000000006,113.18053799999998,10784
5283,22.599374,113.168669,10159
5284,22.599374,113.168669,10079
5285,22.384334,112.693084,4375
5286,22.59613,113.168128,10556
5287,22.599597,113.149591,8280
